DATE;TOPIC;TITLE;LINK;CONTENT
Nov 19, 2019;geopolitics;Goldman Go Long On Fracking;https://oilprice.com/Energy/Energy-General/Goldman-Go-Long-On-Fracking.html;Judging by the share price of shale oil and gas producers you would think the industry is one from which to keep well away Goldman Sachs however is recommending clients go long on the premise that the fracking industry while depressed now is simply going through a down cycle In other words todays pain is tomorrows gain Rig counts are indeed down as this graph from Oilpricecom shows Ample supplies have resulted in falling prices Natural gas inventories have surged this year rising from a low point of 1155 billion cubic feet Bcf in April to 3724 Bcf at the end of October The falling rig count has reverberated down the supply chain The cost of consumables like Permian frack sand is down about 80% from its peak Joseph Triepke president of consultancy Infill Thinking isquoted as saying Prices across the commodity spectrum have been undermined this year by a strong dollar and trade fears creating pessimistic investor sentiment Oil and natural gas prices however have seen shortterm support as supplyside fears have spiked sentiment only to fall back as fears have proved unfounded Having been boosted by the attacks to key Saudi Arabian production infrastructure earlier this summer global oil prices came under further pressure as Saudi Arabia recovered rapidly in Q3 when output was back up to 10.3 million barrels per day in October Meanwhile Iran announced it had discovered a giant oil field in the countrys south OilpricereportsThe field may hold as much as 50 billion barrels of oil  almost as big as all of the reserves held in the US around 61 billion barrels If and when oil from Irans new field ever reaches world markets however is another matter Indeed Goldmans advice appears to be for the long term Prices are not expected to recover anytime soon with the bank suggesting it could be a year or two before falling output brings the market back into sufficient balance for prices to rise 
Nov 18, 2019;geopolitics;The Worst Is Over For Oil Markets;https://oilprice.com/Energy/Energy-General/The-Worst-Is-Over-For-Oil-Markets.html;Some analysts see the world dodging a recession next year which provides some upward room for oil prices Last week the IEA warned last week that the hefty supply cushion building up in the first half of 2020 will cause OPEC problems as the group tries to balance the oil market Part of the reason for another potential surplus is the steep drop in demand growth this year forcing oil forecasters to make multiple downward revisions to their projections With consumption growth of just 830 thousand bd YoY in 2019 global oil demand has easily expanded at the lowest rate since the global financial crisis 10 years ago Bank of America Merrill Lynch said in a note The slowdown was particularly concentrated in industrial sectors which have been hit hard by the trade war The manufacturing downturn in 2019 has been so pronounced that we think it could aptly be labeled as the third global industrial recession in the past 10 years following the activity drops witnessed in 2012 and 2016 the bank said Or put more succinctly The world has just lived through an industrial recession Bank of America concluded and oil prices really only held up because of massive supply outages in 2019 The industrial slowdown spread around the world Take India for example The weak picture for the manufacturing and industrial sectors of the Indian economy continue JBC Energy said in a note on Monday which have hit diesel sales The 120000 bd 7% yoy contraction was greater than even the demonetizationdriven downside from January 2017 JBC Energy said With bitumen sales also low it appears activity in Indian manufacturing and construction is waning Related Iraqs Largest Oil Fields Threatened By AntiGovernment Protests But there are some reasons to think that things could turn around While a lot still depends on the outcome of the USChina trade war and the partial deal that the market still believes is likely recent streams of data have tamped down fears of a recession Looking into 2020 we expect an improvement in cyclical demand conditions as manufacturing PMIs seem to have stabilized and in some cases appear to be turning positive Bank of America said Part of the reason for more optimism is that corporations with global supply chains have held back on purchases over the past year in large part because of the trade war and have whittled away at inventory The strategy seemed to be an attempt to wait out tariffs in the hopes of a negotiated breakthrough That makes sense at the individual company level but it hit manufacturers hard as sales and activity dropped However companies will now have to restock in 2020 Bank of America says That could help steady the economy Meanwhile if the US and China can indeed agree to a partial trade deal that would further help boost industrial activity and confidence in the global economy Bank of America said and any signs of improvement on the trade front could add upward pressure to cyclical energy and metals prices The removal of some tariffs could both push down the dollar and raise commodity prices Still a comprehensive breakthrough in the trade war is going to be extremely difficult and the two sides have been far apart on the big issues The partial deal such as it is would only suspend tariffs in exchange for China buying large sums of agricultural goods But even the partial deal has run into trouble The Trump administration has hyped a $50 billion purchase from China for US agricultural goods a figure that some say is not possible So its worth noting that even a very narrow and modest agreement has become a challenging prospect to say nothing of more structural differences between the two countries Related OPEC Output Soars As Venezuela Bounces Back From The Brink In short while the tone has softened and both sides have signaled that negotiations are proceeding to a conclusion the USChina trade war is far from finished In fact right on cue doubts began to resurface on Monday CNBC said that the mood in Beijing about a trade deal is pessimistic due to US President Donald Trumps reluctance to roll back tariffs Beijing may instead decide to sit and wait betting that Trumps standing continues to deteriorate in the face of an impeachment inquiry It looks like this is by no means a done deal Matthew Miskin a market strategist at John Hancock Advisors in Boston told Bloomberg 
Nov 19, 2019;geopolitics;U.S. Shale To Break Records Despite Bearish Rhetoric;https://oilprice.com/Energy/Crude-Oil/US-Shale-To-Break-Records-Despite-Bearish-Rhetoric.html;Crude oil production in the US shale patch is seen rising by 49000 bpd next month to a recordhigh daily average of 9133 million barrels Thats according to the latest edition of the Energy Information Administrations Drilling Productivity Report A month earlier the EIA estimated that total shale oil production will rise by 58000 bpd in November from October to 8971 million bpd The latest report however pegged the November average at more than that 9048 million barrels daily As usual the production increase is the highest in the Permian at 57000 bpd between November and December This rise will make up for the 12000bpd production decline in the Anadarko basin and the 14000bpd decline in the Eagle Ford In the Bakken Niobrara and Appalachia oil production will increase although more modestly by 9000 bpd 6000 bpd and 3000 bpd respectively While the forecast December average is a record figure for oil traders the more important news is that production growth is slowing down This is a welcome change of tune after a slew of bearish reports The International Energy Agency for instance said in its new World Energy Outlook that US oil production growth will remain the fastest and greatest in the world accounting for 85 percent of global oil production growth until 2030 OPEC also had bad news for oil bulls in its latest Monthly Oil Market Report In it the cartel revised down its global oil demand forecast for 2020 and demand for its own oil too However in a silver lining OPEC also revised down its outlook for US oil production growth by 33000 bpd This many not be a lot but it is yet another indication that production growth is slowing down mostly because of prices and persistent pressure from shareholders for higher returns at the expense of production expansion 
Aug 28, 2019;geopolitics;Hedge Funds Clueless About Oils Next Move;https://oilprice.com/Energy/Crude-Oil/Hedge-Funds-Clueless-About-Oils-Next-Move.html;Amid a summer lull and heightened uncertainty about global economic and geopolitical events money managers remain conflicted about where oil prices will be heading next Hedge funds barely changed their overall net long positionthe difference between bullish and bearish betsin the six most important oillinked futures contracts in the latest reporting week to August 20 Portfolio managers increased their net long position in the petroleum complex by the equivalent of 8 million barrels to 551 million barrels in the week to August 20 according to exchange and regulatory data compiled by Reuters market analyst John Kemp The rise in the net long position was mostly the result of short covering and liquidation of longs not an increase in bullish bets on oil suggesting that money managers continue to be indecisive about the next direction of oil prices Hedge funds and other portfolio managers increased their combined net long position in Brent Crude and WTI Crude by 11 million barrels driven by a cut in short positions and a smaller decline in longs Kemps detailed analysis shows The net long position in Brent was cut by 7 million barrels while the WTI Crude net long position increased by 18 million barrelsthe result of a cut in short positions by 29 million barrels According to data from exchanges compiled by Bloomberg hedge funds managers slashed their bearish bets on WTI by 25 percent in the week to August 20 only to be blindsided later last week by the trade war escalation which triggered another decline in oil prices After the Chinese announcement of measures to retaliate for the planned US tariffs on Chinese imports WTI Crudeerased on Friday its gainsfor the week to August 23 as the renewed escalation in the trade spat again worried investors and traders about the future of the global economy and global oil demand growth Money managers got the direction of oil price wrong in seven out of the past nine weeks Bloomberg data shows highlighting the fact that the oil market has become even more unpredictable than it was at the start of the summer Related US Looks To Catch Up In Crucial Energy Tech Race Before the summer began up until the last week of June hedge funds were also wrong seven times about oil prices but in a time span of a whole six months Since the start of the summer hedge funds have diverged over where oil prices are going next as concerns about faltering demand have been countering the hopes of the bulls that Saudi Arabia would really do whatever it takes to end the glut and stop the recent price slides which were driven by fears that the USChina trade war will take a toll on the global economy and consequently on global oil demand growth This week the trade war developments became more confusing than before with conflicting signals from US President Donald Trump about possible deescalation of the trade spat with China Confusion reigns on the progress of trade talks between the US and China with China still not aware of any contact between the two countries Instead the markets focus returned to the oil market itself with supplyside issues taking prominence Daniel Hynes Senior Commodity Strategist at ANZ wrote on Tuesday Some analysts dont see the market becoming optimistic unless a trade deal is made Any market optimism will only prevail when the ink has dried on a new USChina trade agreement Tamas Varga analyst at oil broker PVM told Reuters on Tuesday Despite the weekly fluctuations money managers overall positioning on oil has remained broadly the same since the middle of June precariously balanced and primed for going in either direction once hedge funds have a clearer picture of the global economic and geopolitical factors determining the direction of oil prices Right now its an unpredictable market with unpredictable trade developments often tweeted out by an unpredictable US president 
Aug 28, 2019;geopolitics;Huge Crude Oil Draw Sends Oil Prices Higher;https://oilprice.com/Energy/Crude-Oil/Huge-Crude-Oil-Draw-Sends-Oil-Prices-Higher.html;Crude oil prices continued higher today after the Energy Information Administration reported a 10millionbarrel draw in crude oil inventories The report followed the American Petroleum Institutes estimate of an 11.1millionbarrel draw in inventories released yesterday The estimate pushed WTI to the biggest intraday gains in two weeks Analysts had expected the EIA to report a draw of 2133 million barrels for the week to August 23 For the week before the authority had estimated a draw of 2.7 million barrels The EIA also reported a 2.1millionbarrel drop in gasoline inventories and a 2.1millionbarrel draw in distillate fuel inventories Refineries processed 17.4 million bpd last week producing 10.7 million bpd of gasoline and 5.2 million barrels of distillate fuels This compared with an average daily production of 9.9 million bpd of gasoline and 5.3 million bpd of distillate fuels a week earlier At the time of writing West Texas Intermediate was trading at US$5645 a barrel up by close to three percentage points with Brent crude at US$6022 a barrel also up though more modestly Yesterdays API was certainly the main reason behind the price jump as it served to ease the recession fears that had been plaguing analyst firms and the media for the last couple of months Yet a report about OPECs production also helped The report said The cartels compliance level with the production cuts agreed in December had reached 159 percent in July thanks to Saudi Arabias continued deeper cuts and the decline in Venezuelan and Iranian production Now with the draw confirmed by official data the upward trend will in all likelihood continue helped by the news that Chinese imports of US crude jumped by 45 percent on the year last month The jump came in spite of the deepening trade confrontation between the two and ahead of the introduction of a 5perent tariff on US oil shipped to China 
Aug 27, 2019;geopolitics;Natural Gas Prices Poised For Dramatic Price Increase;https://oilprice.com/Energy/Gas-Prices/Natural-Gas-Prices-Poised-For-Dramatic-Price-Increase.html;The recent fall of natural gas prices to extraordinary lows attests to a misunderstanding of how precarious supply remains and it has poised the market for potentially explosive price increases in the near term Years of waning interest in natural gas simplified the public discussion of gas prices to a single factor gas in storage compared to fiveyear average This spring and summer as storage trended up toward but still below the fiveyear average prices swooned to levels only touched briefly since the early 2000s The idea of gas storage as the keystone indicator worked in a previous incarnation of the gas market but it fails to understand the markets ongoing metamorphosis When natural gas was last fashionable production hovered just over 60 Bcfd for years on end Today the supply is growing past 108 Bcfd Remarkably prices trended downward during the transition even as demand grew as ravenously as 8% per year Supply stepped up to match demand in an elegant choreography of production pipelines and plants with only minor missteps along the way sparing the market of shortages for many years If demand were as stable as in those times past then the current change in storage trajectory could portend a glut However neither storage nor demand is what it used to be While the seasonal swings in gas demand for heating have not grown the overall demand has Storage crucially if less visibly also buffers the multiyear choreography of growth Storage volumes though have not grown with production volumes Related Trump Feeds Oil Markets False Hope The standard frame of reference five year range of storagehas been deformed by the extreme demands of 2014s polar vortex and the chronic gas shortage obscuring reality For a better frame of reference the chart below shows nearly 20 years of volumes in storage normalized to dry gas production It shows how for the better part of the last three years storage trended down as demand chronically exceeded supply On a longer time frame normalized storage volumes have trended downward for nearly 10 years as storage did not expand with production These overlaying trends caused last heating season to end with only 12 days of supply in storage Click to enlarge Figure 1 Volume of gas in storage divided by monthly production since 2000 During the few times that normalized storage previously reached the nadir seen this spring the drop caused headlinegrabbing leaps in price This time prices hardly moved When the depletion trend finally reversed the market did not see the change as partial abatement of a critical shortage but instead as evidence of a glut Even with months of higherthanaverage injections last weeks storage ranks as the second lowest in two decades 31 days of storage compared to a normal average of 47 days Hardly a bearish signal What is more the market seems not to understand that gas demand will continue to grow aggressively this year and into next Seven large trains and two clusters of smaller trains of LNG export totaling 5.3 Bcfd of new demand were scheduled to come online between the first of 2019 and mid2020 In addition EIA projects generally longlead industrial demand to grow by 2 Bcfd in 2019 and into 2020 and forecasts additional growth of NGL fractionation and export Related OPEC Boasts 159% Compliance With Oil Production Cuts Last spring the final constraints on Appalachian supply dissipated just in time and for a planned push in demand growth from LNG but nearly 2 Bcfd of export capacity planned for commissioning early in the year was delayed The delay sent the available gas into storage but that excess supply was always only temporary Indeed most of the delayed projects are now ramping up Demand from all of various new industrial and export projects should be inelastic Even if completed late the projects will demand gas even if spot prices rise To supply needed gas in the near term some modest volume will be recaptured in the Permian as flaring turns to gathering but mostly the new lines will redirect and not replenish supply Gas DUCs especially in Appalachia have now fallen to the lowest number since the EIA began counting and new well starts which exhibit a four to sixmonth delay to first production have been falling since April Even an eventual increased rig count may provide limited relief since Haynesville pipelines are already full and since unused capacity from Appalachia is limited Gas prices reacted irrationally this spring and summer Prices dipped to some of the lowest figures in twenty years at the same time that storage tightened to near its leanest in the same twenty years even while facing stiff nearterm demand growth Instead of a price increase due to a chronic shortage during breathless demand growth prices fell on a temporary relief from its paperthin margins The markets misunderstanding of the signals have now set up the potential for an explosive price increase Demand growth will arrive about the time supply contracts and the brieflyincreased gas storage may be insufficient to negotiate the swing especially if winter also arrives with its own aggressive demands 
Aug 28, 2019;geopolitics;The CIAs Dark Prince Doesnt Want War With Iran;https://oilprice.com/Geopolitics/Middle-East/The-CIAs-Dark-Prince-Doesnt-Want-War-With-Iran.html;Two comments last week highlight the dangerous security impasse in which Iran and the US find themselves The first was from Irans spiritual leader the Supreme Leader Ali Khamenei that maritime security will remain at risk if its oil exports continue to be compromised The second was from US Secretary of State Mike Pompeo that sanctions may be applied on any country that helps the Iranian tanker Adrian Darya 1 as it makes its way back to Iran through the Mediterranean having been released by the UK overseas territory of Gibraltar Irans view is now that the US will not launch the fullscale military attack that was previously expected that the US is increasingly isolated in its actions against Iran among its allies in Europe and even in the UK a senior source who works closely with Irans Petroleum Ministry told OilPricecom last week At the same time Iran believes it can lever the US back into a newly renegotiated nuclear deal involving the removal of all sanctions he added Up until a couple of months or so ago the US was actively considering a fullscale military operation against Iran and was 98 per cent ready for such an allout attack according to senior political sources in Washington and London spoken to by OilPricecom last week The remaining two percent involved the final movement of men and materiel into attack positions and finalising the technology and software involved said one At that point John Bolton US National Security Advisor was the dominant voice in US President Donald Trumps ear and this meant moving at least 120000 troops into position to augment the USS Abraham Lincoln aircraft carrier group that was already in place At about the same point though some of the Presidents very close longstanding personal advisers and very senior CIA figures persuaded him that it would be an utter disaster both militarily and economically given the scale of the Iranian military and the terrain involved its ability to launch guerrilla warfare anywhere in the world through its military proxies Hezbollah and Hamas and others and its ability to disrupt the Strait of Hormuz one of the sources added In short it was put to him that such a full scale military attack on Iran would lead to consequences potentially of a least the same length as the Afghanistan conflict and of at least the severity of Islamic States peak power he added Related US To Drown The World In Oil As it now stands the US side is still split On the one hand there are the ultrahawks Bolton and Vice President Mike Pence the latter of whom notably said that The world missed an opportunity last time to confront the regime but not this time Their less warcentric remarks on the subject still find backing from Secretary of State Mike Pompeo OilPricecom understands He and the lesser hawks still prefer the option currently being used of changing the regime in Iran by crippling its economy to such a degree that popular unrest removes the current power structures in the country particularly the Islamic Revolutionary Guard Corps IRGC To this end the past few weeks have seen the US end all waivers on importing oil from Iran designate the IRGC as a foreign terrorist organisation and sanction 14 individuals and 17 entities linked to Irans shadowy Organization of Defensive Innovation and Research SPND initialism in Farsi Senior political sources in Washington have highlighted to OilPricecom that the SPND working together with the IRGC has become quite the expert in continuing its nuclear weapons research under the cover of a range of quicklychanging front companies These can operate unhindered in the international business community by pretending that they are engaged in legitimate nonsanctioned business activity including accessing traditional finance credit and banking facilities Opposing Bolton and the other hawks in the US are some of the most senior figures in the US intelligence community One of these Dan Coats left his position as Director of National Intelligence US National Intelligence  purportedly over differences with others in the Trump administration over Russia and North Korea  but also shortly after even he testified to a Senate Committee prior to the withdrawal of the US from the Joint Comprehensive Plan of Action JCPOA deal that there was no indication that Iran was attempting to develop a nuclear weapon and that Tehran remained in compliance with the deal Another notable exception to the proattack view OilPricecom understands is the CIAs Head of Iran Mission Center Michael DAndrea Known as the Dark Prince for his work in the USs sharpend counterterrorism operations after the 911 attacks and even the key figure in organising the elimination of one of Hezbollahs leaders Imad Mougniyeh in Damascus in 2008  when DAndrea was Head of the CIAs Counterterrorism Center from 2006  he has voiced concerns over such an overt military strategy According to various intelligence analysts spoken to by OilPricecom DAndrea is in favour of dialogue with Irans nonIRGC leadership He is even said to be in favour of talks with Irans foremost military leader and the architect of its strategy to create and sustain a crescent of Shia power running from Lebanon and Syria through to Iraq and Yemen through asymmetric warfare tactics the longserving head of Irans alQuds Jerusalem Force Major General Qassem Soleimani The weapons that Iran could use in an asymmetric war are considerable including further upsetting oil flows and thus the broader economy and the allimportant gasoline prices in the US undermining the USs plans in Iraq and Turkey by destabilising the Kurdish populations of each and increasing tensions between the US China and Russia They also include fracturing the USs relationships with its NATO partners in Europe and upping the tempo of direct attacks against the USs principal partner in the Middle East Saudi Arabia through its Houthi allies who control the Yemeni capital of Sanaa and much of the north of the country Trump is isolated in his position on the Saudi actions in Yemen against the Houthis already which Iran knows but by taking the war directly into Saudi sovereign territory as indicated that they can do at will by the drone attack on the major Shaybah oilfield which produces around 1 million barrels of oil per day and refinery complex this position of backing the Saudis becomes more and more untenable the Iran source told OilPricecom Related A Perfect Storm Is Brewing For US LNG Iran is looking to push its advantage the source exclusively told OilPricecom last week by agreeing to the opening of a Houthi embassy in Tehran manned initially by 25 Houthi staff This follows the unofficial appointment in the last few days of Ibrahim Mohammed Mohammed AlDailami as an ambassador for the republic of Yemen to the Islamic Republic of Iran according to Houthi media sources This is all part of General Soleimanis strategy of a thousand short daggers making a thousand cuts against the US for as long it sanctions us Iran the source added Isolating the US from Europe has long been at the core of this Iran strategy and the recent vetoing by the UK of the US suggestion to detain the Iranian tanker Adrian Darya 1 points to a much deeper opposition to the current US strategy on Iran by the key European states This has been the case form the very moment that the US unilaterally withdrew from the JCPOA This was made worse by the recent revelation by the UKs former ambassador to the US Sir Kim Darroch  that has been disputed by Trumps team  that Trump abandoned the nuclear deal just to spite former President Barack Obama Obama was not only the architect of the deal but also a figure who Trump has personally despised since Obama ridiculed him at the White House Correspondents Dinner in 2011 a key catalyst in Trumps deciding to run for president in the first place according to multiple reports When there were just rumours that the US was going to withdraw from the JCPOA the European Unions EU foreign policy chief Federica Mogherini stated This the JCPOA is not a bilateral agreement so it is clearly not in the hands of any president of any country in the world to terminate itThe President of the United States has many powers but not this one After the US withdrew from the deal last May the EU invoked the Blocking Statute that effectively bans European companies from following the US sanctions on Iran Concomitant with this Mogherini said that Brussels would not let the JCPOA deal with Tehran die adding that We are encouraging small and medium enterprises in particular to increase business with and in Iran as part of something that for us is a security priority The thenGerman Foreign Minister Sigmar Gabriel added at that time that We also have to tell the Americans that their behaviour on the Iran issue will drive us Europeans into a common position with Russia and China against the USA Shortly afterwards the EU  under the leadership of Germany  moved to solve the problem of how to deal with payments accruing from business between the EU and Iran by creating the Instrument for Trade and Exchanges INSTEX By Simon Watkins for Oilpricecom More Top Reads from Oilpricecom
Aug 28, 2019;geopolitics;Tighter Inventories Give Oil Markets Hope;https://oilprice.com/Energy/Crude-Oil/Tighter-Inventories-Give-Oil-Markets-Hope.html;Oil traders continue to look beyond the escalating USChina trade war bidding up oil prices as they watch tightening inventories Crude prices have gained this week on the back of a questionable hope that the US and China may dial down the trade war but also because of some more familiar movements in EIA data The agency showed a massive 10millionbarrel drawdown in crude oil stocks last week significantly more than the market had assumed Unlike in prior reports that tended to offer mixed signals this one also showed a 2.1millionbarrel drop in gasoline inventories and a similarsized drawdown in distillate fuel stocks Putting it altogether it was a decidedly bullish report That eased concerns at least temporarily that the slowing global economy would leave the market suffering from a surplus Oil markets are broadly balanced at the moment benefiting from the typical seasonal acceleration in demand said Martijn Rats global oil strategist at Morgan Stanley The EIA data added some evidence to the prevailing forecasts from major market watchers that the supplydemand picture is set to tighten in the second half of the year For instance the International Energy Agency IEA currently sees oil demand growing by 1.1 million barrels per day mbd in 2019 But in the first five months of the year demand only grew by 520000 bpd over the same period a year earlier In order for the fullyear forecast to bear out demand needs to dramatically accelerate in the second half of 2019 The IEA projects yearonyear demand growth on the order of 1.2 mbd in the third quarter and 1.9 mbd in the fourth The fourth quarter figure looks larger than might otherwise be the case because demand dipped in the fourth quarter of 2018 making the yearonyear forecast look abnormally large Nevertheless the point is that the agency is banking on a strong global economy and strong demand to tighten up oil market balances in the last few months of 2019 Related Trump Feeds Oil Markets False Hope The agency acknowledged the shaky foundation of this forecast not least because the USChina trade war could send the global economy into a recession The outlook is fragile with a greater likelihood of a downward revision than an upward one the IEA said in its August Oil Market Report In the meantime the short term market balance has been tightened slightly by the reduction in supply from OPEC countries The IEA said that cuts from OPEC led by strong reductions from Saudi Arabia will lead to inventory declines in the second half of 2019 In a clear sign of its determination to support market rebalancing Saudi Arabias production was 0.7 mbd lower than the level allowed by the output agreement the IEA said earlier this month If the July level of OPEC crude oil production at 29.7 mbd is maintained through 2019 the implied stock draw in 2H19 is 0.7 mbd helped also by a slower rate of nonOPEC production growth For now OPEC countries are doing their part Even Russia has signaled its ongoing support Russian Energy Minister Novak has reasserted Russias commitment to OPECs voluntary production cuts Good production discipline in OPEC coupled with good demand is likely to support the oil price Commerzbank said in a note on Wednesday WTI has rebounded to the mid$50s and Brent has climbed back above $60 per barrel for the time being But unless the global economy resumes stronger growth it all may turn out to be temporary affair something even forecasters at OPEC and the IEA acknowledge Market tightness is a temporary phenomenon because our outlook for very strong nonOPEC production growth next year is unaltered at 2.2 mbd Under our current assumptions in 2020 the oil market will be well supplied the IEA said in its August report Well supplied is a very diplomatic way of referring to rather sizable glut that looms for 2020 
Jul 14, 2019;geopolitics;This Arms Deal Could Trigger A New Cold War;https://oilprice.com/Geopolitics/International/This-Arms-Deal-Could-Trigger-A-New-Cold-War.html;The longawaited and feared delivery of Russian S400 missile systems to Turkey has started In spite of US and European warnings that Ankara should reconsider the Russian arms deal to prevent economic and possibly military sanctions Turkish president Erdogan has put his foot down At a Turkish airbase next to Ankara the Turkish army has received a first batch of S400 parts Turkeys Ministry of Defense has stated The coming days new deliveries are expected threatening not only a possible more hawkish military stance by Turkey in Syria but increasing risks in the East Med as a whole Ankara also needs to prepare for severe US sanctions which could include barring Turkey as a NATO member from the US F35 stealth fighter program and banning its defence firms from the United States Erdogans official reaction until now has always been that the S400s are necessary for the countrys security Official plans indicate that the S400s will be deployed next to Syrian border and around Ankara The coming days a vessel will bring around 100 missiles to Turkey from Russia And during the next two months the Turkish military will receive training in Russia The whole development is causing a severe crisis within NATO and has put the EU on edge The ongoing RussianTurkish military cooperation is worrying as Turkey is the 2nd largest NATO member in terms of armed forces The Turkish military is also involved in a troop buildup on the Syrian border in preparation for a possible incursion against USbacked Kurdish militants Habertrk news reported The East Med region has been already warned by the growing assertiveness and military power projections in and around Cyprus with regards to offshore drilling operations Related Is This The Last Bottleneck For Nord Stream 2 With the East Med slowly becoming a major conflict zone the Russian S400s could not have come at a more difficult moment With offshore gas operations off Egypt Israel and Cyprus being threatened by an ever more hawkish Turkish president Tayyip Erdogan a military conflict for energy access is already brewing Even after strong warning signals by Brussels and Washington Ankaras maritime forces have set sail and are in contested waters EC President Donald Tusk has warned that its continued escalation Turkey and challenge to the sovereignty of our Member State Cyprus will inevitably lead the EU to respond in full solidarity Brussels already has decided to suspend negotiations on the Comprehensive Air Transport Agreement and agrees not to hold further meetings of the highlevel dialogues for the time being The EU has also reduced the preaccession assistance to Turkey for 2020 and invites the European Investment Bank to review its lending activities in Turkey notably with regard to sovereignbacked lending Ankara is confronted by growing involvement of Washington after the latter has agreed to the socalled East Med Act which will allow the US to fully support the trilateral partnership of Israel Greece and Cyprus It opens also the door for a full US lifting of its longstanding arms embargo on Cyprus Click to enlarge Turkey is looking at a new Cold War situation this time in the East Mediterranean Confronted by growing regional assertiveness and military support for Cyprus Israel Egypt a new front has been built up Looking at Erdogans wounded ego election defeats and potential splits in his AK Party and growing Russian support unexpected developments and irrational thoughts could easily lead to further escalation Bolstered by his Russian spring moves such as the S400 deal Ankara could call the bluff of its adversaries Click to enlarge The conflict could be an unexpected bullish factor for energy markets Especially because most analysts have overlooked the fact that a regional conflict could involve Turkeys control over the Turkish Straits Bosphorus and Dardanelles The latter is a major potential chokepoint for petroleum liquids transit from the Caspian Sea region Even that total maritime oil and petroleum product volumes through the Turkish Straits has declined since 2011 2.22.4 million bpd of products still flow through the Straits The majority of oil moving through these shipping lanes supplies Western and Southern Europe Most Black Sea ports are the main oil export routes for Russia and other Eurasian countries including Azerbaijan and Kazakhstan At the same time the Turkish Straits total number of vessels is still at around 48000 per year Apart from this Turkey also has become a natural gas hub to Europe due to its extended oil and gas pipeline infrastructure Some signs show a tendency for conflict the coming months or weeks A regional East MedTurkish conflict will be detrimental to oil and gas flows to Europe Potentially several millions of barrels per day of crude and petroleum products will be taken out of the market 
Jul 10, 2019;geopolitics;Middle East Tanker Insurance Rates Soar 10Fold;https://oilprice.com/Energy/Energy-General/Middle-East-Tanker-Insurance-Rates-Soar-10-Fold.html;Insurance rates for tankers going through the Strait of Hormuz have skyrocketed tenfold in the two months since the first attacks on tankers off the coast of the UAE CNBC reports quoting the chief executive of a shipping company The news could reinforce anticipation of higher oil prices not because of fundamental factors but because of insurance rates The first link in a chain of events that may send prices higher took place in late May when Middle Eastern media reported attacks on four tankers off the coast of the port of Fujairah in the Persian Gulf and close to the Strait of Hormuz Then about two weeks later another attack was reported this time in the Gulf of Oman right out of the Strait of Hormuz Finally Iran shot down a US drone claiming it was flying over its territory After the US blamed both tanker attacks on Iran the drone incident was seen by many as the last straw before open military confrontation This has not yet materialized but oil prices spiked after both attacks and the drone shootdown and reports about insurers hiking their tanker premiums for Strait of Hormuzpassing vessels multiplied The Strait of Hormuz is the worlds biggest oil choke point The daily flows of oil through the channel accounts for around30 percentof all seabornetraded crude oil and other liquids Although being in the Middle East it has never been a completely safe place after the tanker attacks concern about the vessels passing through it has intensified substantially We have people of every nationality and vessels of every flag transiting that crucial sea lane the chairman of the International Association of Tanker Owners Paolo dAmico told the New York Times after the second attack If the waters are becoming unsafe the supply to the entire Western world could be at risk As a shipping company and part of the global shipping industry we are taking the threat to our crew and ships very seriously Anthony Gurnee chief executive of Ardmore Shipping told CNBC this week At the moment it is business as usual but insurance to transit the Strait of Hormuz has actually increased 10fold in the last two months as a consequence of the attacks Related Russias Oil Production Drops To Nearly ThreeYear Low The effect of these events on oil prices has been more marked than OPECs largely expected decision to extend the oil production cuts of 1.2 million bpd into the first quarter of 2020 Prices spiked towards the end of June when reports began emerging that insurers are upping their premiums for tankers passing through the Strait of Hormuz and they havent fallen much from that level The effect events in the Persian Gulf and the Gulf of Oman from the last two months have had on oil prices will last until tensions between the US and Iran and Iran and Saud Arabia subside thats for sure Higher insurance premiums are only one aspect of this effect by all means an important one One other aspect of this effect was expressed by RBCs head of commodities Helima Croft to the NYT Croft noted that what happened to oil prices in the wake of the attacks highlights the importance of Strait of Hormuz as a global oil artery even at a time when many believe US production can offset any drop in supply elsewhere There is no way the market is insulated from that because of US shaleCroft said 
